日期,信号,代码,现价,涨幅,止损,策略,参组,参数,释放类型,支撑压力价格,支撑压力趋势,支撑压力涨幅,区间K线数量,区间K线振幅,名称,周期
2026-06-01 00:00:00,Long,RXT,5.92,14.51%,4.12,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,RACKSPACE TECHNOLOGY INC,1D
2026-06-01 00:00:00,Long,USAR,29.43,5.07%,25.03,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",一直释放,43.98-19.02-32.07-21.44-28.69,低-高-低-高,56.75%-68.61%-33.13%-33.78%,17.0,48.15,USA RARE EARTH INC,1D
2026-06-01 00:00:00,Long,HMR,1.51,22.76%,1.21,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,HEIDMAR MARITIME HOLDINGS CO,1D
2026-06-01 00:00:00,Long,ODD,13.98,3.48%,12.37,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,ODDITY TECH LTD-CL A,1D
2026-06-01 00:00:00,Long,TECK,67.85,2.55%,62.57,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,TECK RESOURCES LTD-CLS B,1D
2026-06-01 00:00:00,Long,STT,159.79,2.67%,151.7,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",一直亮绿,114.01-121.08-136.14-134.46-156.18,高-高-低-高,6.20%-12.44%-1.23%-16.15%,28.0,5.96,STATE STREET CORP,1D
2026-06-01 00:00:00,Short,KEYS,330.0,-2.46%,347.67,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,KEYSIGHT TECHNOLOGIES IN,1D
2026-06-01 00:00:00,Short,ASND,218.82,-2.36%,236.67,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,ASCENDIS PHARMA A/S,1D
2026-06-01 00:00:00,Long,TTD,23.22,7.70%,20.47,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,TRADE DESK INC/THE -CLASS A,1D
2026-06-01 00:00:00,Short,URGN,27.03,-3.91%,29.63,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,UROGEN PHARMA LTD,1D
2026-06-01 00:00:00,Long,BNC,3.27,11.99%,2.63,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,CEA INDUSTRIES INC,1D
2026-06-01 00:00:00,Long,BNC,3.27,11.99%,2.63,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,CEA INDUSTRIES INC,1D
2026-06-01 00:00:00,Long,FIVN,26.26,7.84%,22.44,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",压力释放,27.58-24.96-22.08-20.76-25.34,低-低-低-高,9.48%-11.54%-5.96%-22.02%,18.0,27.76,FIVE9 INC,1D
2026-06-01 00:00:00,Short,SSTK,13.7,-7.99%,15.79,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",支撑释放,17.55-17.67-17.58-14.06-15.75,高-低-低-高,0.67%-0.50%-20.00%-11.99%,54.0,17.27,SHUTTERSTOCK INC,1D
2026-06-01 00:00:00,Short,SSTK,13.7,-7.99%,15.79,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",支撑释放,13.36-16.97-19.02-17.55-14.06,高-高-低-低,27.03%-12.09%-7.71%-19.87%,72.0,31.33,SHUTTERSTOCK INC,1D
2026-06-01 00:00:00,Long,PBFS,16.36,9.58%,14.52,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",压力释放,14.94-15.18-14.49-14.73-15.15,高-低-高-高,1.59%-4.55%-1.66%-2.85%,11.0,3.84,PIONEER BANCORP INC/NY,1D
2026-06-01 00:00:00,Short,ATMU,45.7,-2.31%,48.29,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",一直释放,nan-30.76-34.42-42.47-54.24,低-高-高-高,nan%-11.90%-23.36%-27.72%,43.0,18.49,ATMUS FILTRATION TECHNOLOGIE,1D
2026-06-01 00:00:00,Short,FN,622.36,-4.86%,697.71,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,FABRINET,1D
2026-06-01 00:00:00,Long,TEM,52.8,4.62%,45.15,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,TEMPUS AI INC-CL A,1D
2026-06-01 00:00:00,Long,AREC,2.58,17.27%,1.94,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,AMERICAN RESOURCES CORP,1D
2026-06-01 00:00:00,Short,ANVS,1.82,-5.21%,2.13,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,ANNOVIS BIO,1D
2026-06-01 00:00:00,Short,BW,17.01,-7.80%,20.46,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,BABCOCK & WILCOX ENTERPR,1D
2026-06-01 00:00:00,Short,IVF,1.47,-21.81%,2.0,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,INVO FERTILITY INC,1D
2026-06-01 00:00:00,Long,WAY,21.92,10.10%,19.14,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,WAYSTAR HOLDING CORP,1D
2026-06-01 00:00:00,Long,WAY,21.92,10.10%,19.14,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,WAYSTAR HOLDING CORP,1D
2026-06-01 00:00:00,Short,BLSH,32.12,-7.99%,36.67,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",一直亮红,nan-47.88-34.24-24.79-32.8,低-低-低-高,nan%-28.48%-27.61%-32.31%,43.0,49.18,BULLISH,1D
2026-06-01 00:00:00,Short,SFM,79.74,-3.49%,87.5,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,SPROUTS FARMERS MARKET INC,1D
2026-06-01 00:00:00,Short,TXN,293.2,-4.08%,313.73,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,TEXAS INSTRUMENTS INC,1D
2026-06-01 00:00:00,Long,GPRK,11.34,10.63%,9.96,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",压力释放,8.47-8.58-9.04-10.32-10.2,高-高-高-低,1.29%-5.33%-14.16%-1.16%,33.0,18.84,GEOPARK LTD,1D
2026-06-01 00:00:00,Long,GPRK,11.34,10.63%,9.96,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",压力释放,8.47-8.58-9.04-10.32-10.2,高-高-高-低,1.29%-5.33%-14.16%-1.16%,33.0,18.84,GEOPARK LTD,1D
2026-06-01 00:00:00,Long,CMRC,3.27,4.47%,2.94,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,COMMERCE.COM INC,1D
2026-06-01 00:00:00,Long,WYNN,106.53,5.25%,98.72,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,WYNN RESORTS LTD,1D
2026-06-01 00:00:00,Long,EFX,173.59,4.70%,156.71,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,EQUIFAX INC,1D
2026-06-01 00:00:00,Long,DXCM,74.87,1.53%,69.81,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",一直亮绿,82.36-72.08-69.77-75.98-74.49,低-低-高-低,12.48%-3.20%-8.90%-1.96%,68.0,31.33,DEXCOM INC,1D
2026-06-01 00:00:00,Long,SXI,282.39,1.94%,259.77,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,STANDEX INTERNATIONAL CORP,1D
2026-06-01 00:00:00,Long,IMUX,15.13,1.14%,13.49,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",一直亮绿,13.5-13.1-11.8-11.2-15.1,低-低-低-高,2.96%-9.92%-5.08%-34.82%,55.0,77.65,IMMUNIC INC,1D
2026-06-01 00:00:00,Short,ERNA,9.12,-13.72%,12.29,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,ERNEXA THERAPEUTICS INC,1D
2026-06-01 00:00:00,Long,ACEL,12.18,2.44%,11.54,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,ACCEL ENTERTAINMENT INC,1D
2026-06-01 00:00:00,Short,ETON,28.68,-5.81%,32.37,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,ETON PHARMACEUTICALS INC,1D
2026-06-01 00:00:00,Long,TMHC,71.55,22.31%,68.96,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,TAYLOR MORRISON HOME CORP,1D
2026-06-01 00:00:00,Long,TMHC,71.55,22.31%,68.96,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",一直释放,67.34-72.5-64.97-70.29-66.8,高-低-高-低,7.66%-10.39%-8.19%-4.97%,27.0,23.36,TAYLOR MORRISON HOME CORP,1D
2026-06-01 00:00:00,Long,PCTY,122.49,6.58%,110.34,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",压力释放,201.97-197.78-149.91-154.99-120.72,低-低-高-低,2.08%-24.20%-3.39%-22.11%,58.0,29.82,PAYLOCITY HOLDING CORP,1D
2026-06-01 00:00:00,Long,TYL,329.83,5.33%,304.69,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,TYLER TECHNOLOGIES INC,1D
2026-06-01 00:00:00,Long,WDAY,157.23,7.55%,140.86,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",压力释放,276.0-249.85-247.4-236.8-153.9,低-低-低-低,9.47%-0.98%-4.28%-35.01%,58.0,39.45,WORKDAY INC-CLASS A,1D
2026-06-01 00:00:00,Short,NVTS,24.86,-6.54%,28.35,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,NAVITAS SEMICONDUCTOR CORP,1D
2026-06-01 00:00:00,Short,LENZ,7.44,-4.37%,8.65,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",一直释放,16.53-27.79-21.21-14.43-8.25,高-低-低-低,68.07%-23.68%-31.97%-42.83%,43.0,28.24,LENZ THERAPEUTICS INC,1D
2026-06-01 00:00:00,Short,PPTA,25.74,-4.91%,28.45,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",一直亮红,20.38-23.83-25.88-23.98-26.1,高-高-低-高,16.93%-8.60%-7.34%-8.84%,22.0,24.1,PERPETUA RESOURCES CORP,1D
2026-06-01 00:00:00,Long,ZIP,3.92,20.99%,3.04,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,ZIPRECRUITER INC-A,1D
2026-06-01 00:00:00,Long,FOFO,2.97,41.43%,1.6,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,HANG FENG TECHNOLOGY INNOVAT,1D
2026-06-01 00:00:00,Long,FOFO,2.97,41.43%,1.6,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,HANG FENG TECHNOLOGY INNOVAT,1D
2026-06-01 00:00:00,Long,ZS,155.71,11.44%,131.29,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,ZSCALER INC,1D
2026-06-01 00:00:00,Long,IMMR,6.72,3.70%,6.15,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,IMMERSION CORPORATION,1D
2026-06-01 00:00:00,Long,VERX,14.96,12.06%,12.84,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,VERTEX INC - CLASS A,1D
2026-06-01 00:00:00,Long,VERX,14.96,12.06%,12.84,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,VERTEX INC - CLASS A,1D
2026-06-01 00:00:00,Long,USEG,1.07,7.00%,0.91,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,U S ENERGY CORP - DELAWARE,1D
2026-06-01 00:00:00,Long,KLAC,1940.04,0.95%,1805.57,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",一直亮绿,953.12-1279.02-1689.0-1575.34-1936.89,高-高-低-高,34.19%-32.05%-6.73%-22.95%,25.0,17.82,KLA CORP,1D
2026-06-01 00:00:00,Long,J,123.02,2.64%,113.94,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,JACOBS SOLUTIONS INC,1D
2026-06-01 00:00:00,Short,ALHC,13.3,-13.19%,16.26,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",一直释放,16.01-15.85-18.23-19.97-16.38,低-高-高-低,1.03%-15.05%-9.54%-18.00%,44.0,38.87,ALIGNMENT HEALTHCARE INC,1D
2026-06-01 00:00:00,Short,ALHC,13.3,-13.19%,16.26,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",一直释放,13.7-11.62-15.85-18.23-16.38,低-高-高-低,15.15%-36.30%-15.05%-10.18%,44.0,38.87,ALIGNMENT HEALTHCARE INC,1D
2026-06-01 00:00:00,Long,CRBU,2.43,2.97%,2.16,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",压力释放,3.54-1.8-1.74-2.22-2.39,低-低-高-高,49.08%-3.33%-27.59%-7.66%,26.0,30.6,CARIBOU BIOSCIENCES INC,1D
2026-06-01 00:00:00,Long,LMND,58.72,1.24%,52.87,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,LEMONADE INC,1D
2026-06-01 00:00:00,Short,FAF,64.8,-2.16%,67.47,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,FIRST AMERICAN FINANCIAL,1D
2026-05-29 00:00:00,Short,THR,61.14,-8.49%,70.11,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,THERMON GROUP HOLDINGS INC,1D
2026-05-29 00:00:00,Short,THR,61.14,-8.49%,70.11,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,THERMON GROUP HOLDINGS INC,1D
2026-06-01 00:00:00,Short,SBUX,96.51,-2.67%,100.94,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,STARBUCKS CORP,1D
2026-06-01 00:00:00,Short,SRE,87.13,-2.24%,91.26,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",支撑释放,77.3-88.9-85.64-83.33-90.19,高-低-低-高,15.01%-3.66%-2.70%-8.24%,58.0,12.03,SEMPRA,1D
2026-06-01 00:00:00,Short,SRE,87.13,-2.24%,91.26,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",支撑释放,60.07-70.9-77.3-83.33-90.19,高-高-高-高,18.03%-9.03%-7.80%-8.24%,58.0,12.03,SEMPRA,1D
2026-06-01 00:00:00,Short,MBI,5.69,-3.07%,6.1,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,MBIA INC,1D
2026-06-01 00:00:00,Short,LNT,69.57,-2.85%,72.37,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",,,,,,,ALLIANT ENERGY CORP,1D
2026-06-01 00:00:00,Short,LNT,69.57,-2.85%,72.37,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",支撑释放,64.76-62.88-64.45-67.6-70.09,低-高-高-高,2.90%-2.49%-4.90%-3.67%,27.0,8.1,ALLIANT ENERGY CORP,1D
