日期,信号,代码,现价,涨幅,止损,策略,参组,参数,名称,周期,释放类型,支撑压力价格,支撑压力趋势,支撑压力涨幅,区间K线数量,区间K线振幅
2026-08-31 00:00:00,Short,AURE,1.45,-8.89%,2.11,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",AURELION INC,1WK,一直亮红,nan-6.68-3.1-1.5,低-低-低,nan%-53.59%-51.61%,27.0,135.33
2026-08-31 00:00:00,Short,VMI,463.92,-2.60%,509.33,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",VALMONT INDUSTRIES,1WK,,,,,,
2026-08-31 00:00:00,Short,DY,296.98,0.90%,346.65,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",DYCOM INDUSTRIES INC,1WK,支撑释放,nan-77.33-78.42-131.37-323.79,低-高-高-高,nan%-1.41%-67.52%-146.47%,22.0,74.95
2026-08-31 00:00:00,Long,BLCO,18.0,4.96%,15.96,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",BAUSCH + LOMB CORP,1WK,,,,,,
2026-08-31 00:00:00,Short,ITIC,291.71,-2.40%,315.78,suf,参数一,"{""suf"": {""timeframe"": ""w""}}",INVESTORS TITLE CO,1WK,,,,,,
2026-08-31 00:00:00,Short,ITIC,291.71,-2.40%,315.78,suf,参数二,"{""suf"": {""timeframe"": ""w""}}",INVESTORS TITLE CO,1WK,,,,,,
2026-08-31 00:00:00,Short,NDSN,316.63,-2.45%,339.89,suf,参数一,"{""suf"": {""timeframe"": ""w""}}",NORDSON CORP,1WK,,,,,,
2026-08-31 00:00:00,Short,NDSN,316.63,-2.45%,339.89,suf,参数二,"{""suf"": {""timeframe"": ""w""}}",NORDSON CORP,1WK,,,,,,
2026-08-31 00:00:00,Long,BIAF,9.75,100.21%,3.26,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",BIOAFFINITY TECHNOLOGIES INC,1WK,一直释放,108.6-89.67-46.53-13.5-5.38,低-低-低-低,17.43%-48.11%-70.99%-60.15%,23.0,1555.38
2026-08-31 00:00:00,Short,APPF,224.27,-4.36%,255.27,suf,参数一,"{""suf"": {""timeframe"": ""w""}}",APPFOLIO INC - A,1WK,,,,,,
2026-08-31 00:00:00,Short,APPF,224.27,-4.36%,255.27,suf,参数二,"{""suf"": {""timeframe"": ""w""}}",APPFOLIO INC - A,1WK,,,,,,
2026-08-31 00:00:00,Long,ZYME,31.05,9.83%,25.06,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",ZYMEWORKS INC,1WK,压力释放,10.35-13.14-17.7-28.49-29.75,高-高-高-高,26.96%-34.70%-60.96%-4.42%,18.0,38.24
2026-08-31 00:00:00,Long,ZYME,31.05,9.83%,25.06,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",ZYMEWORKS INC,1WK,压力释放,nan-13.14-17.7-28.49-29.75,低-高-高-高,nan%-34.70%-60.96%-4.42%,18.0,38.24
2026-08-31 00:00:00,Short,PSNL,16.73,-1.99%,19.39,suf,参数一,"{""suf"": {""timeframe"": ""w""}}",PERSONALIS INC,1WK,,,,,,
2026-08-31 00:00:00,Short,PSNL,16.73,-1.99%,19.39,suf,参数二,"{""suf"": {""timeframe"": ""w""}}",PERSONALIS INC,1WK,,,,,,
2026-08-31 00:00:00,Short,PCG,13.33,-19.70%,16.02,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",P G & E CORP,1WK,支撑释放,15.68-14.78-12.83-14.62-15.24,低-低-高-高,5.68%-13.19%-13.91%-4.21%,15.0,21.03
2026-08-31 00:00:00,Long,BSX,48.37,3.27%,41.96,suf,参数一,"{""suf"": {""timeframe"": ""w""}}",BOSTON SCIENTIFIC CORP,1WK,,,,,,
2026-08-31 00:00:00,Long,BSX,48.37,3.27%,41.96,suf,参数二,"{""suf"": {""timeframe"": ""w""}}",BOSTON SCIENTIFIC CORP,1WK,,,,,,
2026-08-31 00:00:00,Short,AZZ,135.15,-2.31%,149.71,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",AZZ INC,1WK,,,,,,
2026-08-31 00:00:00,Long,CNQ,51.81,5.76%,46.33,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",CANADIAN NATURAL RESOURCES,1WK,一直亮绿,27.46-38.05-35.75-33.67-50.8,高-低-低-高,38.55%-6.03%-5.82%-50.86%,24.0,30.82
2026-08-31 00:00:00,Short,LUV,38.61,-2.60%,43.06,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",SOUTHWEST AIRLINES CO,1WK,,,,,,
2026-08-31 00:00:00,Short,AAL,13.11,-3.89%,14.92,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",AMERICAN AIRLINES GROUP INC,1WK,,,,,,
2026-08-31 00:00:00,Long,CNXC,32.37,10.18%,24.17,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",CONCENTRIX CORP,1WK,,,,,,
2026-08-31 00:00:00,Long,CNXC,32.37,10.18%,24.17,mfa,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""mfa"": {""mfa_all"": 45}}",CONCENTRIX CORP,1WK,,,,,,
2026-08-31 00:00:00,Short,HUBB,450.08,-1.78%,491.4,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",HUBBELL INC,1WK,,,,,,
2026-08-31 00:00:00,Long,CNH,13.65,16.87%,10.57,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",CNH INDUSTRIAL NV,1WK,,,,,,
2026-08-31 00:00:00,Short,CRWD,203.42,-6.86%,256.15,suf,参数一,"{""suf"": {""timeframe"": ""w""}}",CROWDSTRIKE HOLDINGS INC - A,1WK,,,,,,
2026-08-31 00:00:00,Short,CRWD,203.42,-6.86%,256.15,suf,参数二,"{""suf"": {""timeframe"": ""w""}}",CROWDSTRIKE HOLDINGS INC - A,1WK,,,,,,
2026-08-31 00:00:00,Short,CPIX,6.52,-22.93%,9.6,suf,参数一,"{""suf"": {""timeframe"": ""w""}}",CUMBERLAND PHARMACEUTICALS,1WK,,,,,,
2026-08-31 00:00:00,Short,CPIX,6.52,-22.93%,9.6,suf,参数二,"{""suf"": {""timeframe"": ""w""}}",CUMBERLAND PHARMACEUTICALS,1WK,,,,,,
2026-08-31 00:00:00,Short,TFII,128.97,-3.26%,145.12,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",TFI INTERNATIONAL INC,1WK,,,,,,
