日期,信号,代码,现价,涨幅,止损,策略,参组,参数,名称,周期,释放类型,支撑压力价格,支撑压力趋势,支撑压力涨幅,区间K线数量,区间K线振幅
2026-05-29 13:30:00,Long,00413,0.03,7.69%,0.02,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",SC HOLDINGS,4H,,,,,,
2026-05-27 13:30:00,Short,00423,0.73,-1.35%,0.75,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",HKET HOLDINGS,4H,一直释放,0.8-0.73-0.77-0.7,低-高-低,8.75%-5.48%-9.09%,25.0,8.22
2026-05-27 13:30:00,Short,00423,0.73,-1.35%,0.75,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",HKET HOLDINGS,4H,一直释放,0.8-0.73-0.77-0.7,低-高-低,8.75%-5.48%-9.09%,25.0,8.22
2026-05-29 13:30:00,Short,00434,2.3,-4.56%,2.5,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",BOYAA,4H,一直释放,2.54-2.56-2.61-2.6-2.76,高-高-低-高,0.79%-1.95%-0.38%-6.15%,39.0,9.78
2026-05-29 13:30:00,Short,00471,0.16,-3.55%,0.18,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",SILKWAVE INC,4H,一直亮红,0.55-0.4-0.51-0.59-0.16,低-高-高-低,27.27%-27.50%-15.69%-72.20%,25.0,40.85
2026-05-29 13:30:00,Short,00500,0.06,-4.48%,0.07,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",FRONTIER SER,4H,,,,,,
2026-05-29 13:30:00,Short,00501,83.95,-2.55%,90.41,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",OMNIVISION,4H,支撑释放,103.2-97.05-76.45-83.6-84.5,低-低-高-高,5.96%-21.23%-9.35%-1.08%,15.0,21.89
2026-05-29 13:30:00,Short,00501,83.95,-2.55%,90.41,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",OMNIVISION,4H,,,,,,
2026-05-29 13:30:00,Long,00506,3.54,0.28%,3.39,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",CHINA FOODS,4H,,,,,,
2026-05-29 13:30:00,Short,00542,0.8,2.56%,0.88,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",CN CULTURAL T&A,4H,支撑释放,1.2-1.24-1.26-0.81,高-高-低,3.33%-1.61%-35.71%,27.0,32.1
