日期,信号,代码,现价,涨幅,止损,策略,参组,参数,名称,周期
2026-07-27 00:00:00,Long,01030,1.44,2.13%,1.22,suf,参数一,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",SEAZEN,1WK
2026-07-27 00:00:00,Long,01030,1.44,2.13%,1.22,suf,参数二,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",SEAZEN,1WK
2026-07-27 00:00:00,Long,01044,24.76,6.82%,21.71,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",HENGAN INT'L,1WK
2026-07-27 00:00:00,Long,01044,24.76,6.82%,21.71,mfa,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""mfa"": {""mfa_all"": 20}}",HENGAN INT'L,1WK
2026-07-27 00:00:00,Long,01055,3.52,4.76%,3.02,suf,参数一,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",CHINA SOUTH AIR,1WK
2026-07-27 00:00:00,Long,01055,3.52,4.76%,3.02,suf,参数二,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",CHINA SOUTH AIR,1WK
2026-07-27 00:00:00,Long,01057,3.93,11.02%,2.88,suf,参数一,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",ZHEJIANG SHIBAO,1WK
2026-07-27 00:00:00,Long,01057,3.93,11.02%,2.88,suf,参数二,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",ZHEJIANG SHIBAO,1WK
2026-07-27 00:00:00,Long,01117,1.48,16.54%,1.12,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",CH MODERN D,1WK
2026-07-27 00:00:00,Long,01117,1.48,16.54%,1.12,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",CH MODERN D,1WK
2026-07-27 00:00:00,Long,01128,5.68,4.41%,5.05,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",WYNN MACAU,1WK
2026-07-27 00:00:00,Long,01193,16.73,4.56%,14.99,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",CHINA RES GAS,1WK
2026-07-27 00:00:00,Long,01193,16.73,4.56%,14.99,mfa,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""mfa"": {""mfa_all"": 10}}",CHINA RES GAS,1WK
2026-07-27 00:00:00,Long,01193,16.73,4.56%,14.99,suf,参数一,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",CHINA RES GAS,1WK
2026-07-27 00:00:00,Long,01193,16.73,4.56%,14.99,suf,参数二,"{""suf"": {""timeframe"": ""w"", ""rsi_length"": 14, ""weekly_rsi_threshold"": 35, ""monthly_rsi_threshold"": 45}}",CHINA RES GAS,1WK
2026-07-27 00:00:00,Long,01211,94.15,6.20%,80.65,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",BYD COMPANY,1WK
