日期,信号,代码,现价,涨幅,止损,策略,参组,参数,名称,周期,释放类型,支撑压力价格,支撑压力趋势,支撑压力涨幅,区间K线数量,区间K线振幅
2026-06-22 00:00:00,Long,FIX,2052.46,4.32%,1898.37,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",COMFORT SYSTEMS USA INC,1D,,,,,,
2026-06-22 00:00:00,Short,CPB,20.61,-2.53%,21.88,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",THE CAMPBELL'S COMPANY,1D,,,,,,
2026-06-22 00:00:00,Long,ABBV,231.26,6.82%,216.94,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",ABBVIE INC,1D,,,,,,
2026-06-22 00:00:00,Short,DXCM,68.98,-4.82%,74.73,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",DEXCOM INC,1D,,,,,,
2026-06-22 00:00:00,Long,NRG,138.26,2.37%,129.9,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",NRG ENERGY INC,1D,,,,,,
2026-06-22 00:00:00,Short,BFLY,6.97,-21.63%,9.53,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",BUTTERFLY NETWORK INC,1D,,,,,,
2026-06-22 00:00:00,Short,BFLY,6.97,-21.63%,9.53,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",BUTTERFLY NETWORK INC,1D,,,,,,
2026-06-22 00:00:00,Long,BWXT,210.91,2.68%,199.58,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",BWX TECHNOLOGIES INC,1D,,,,,,
2026-06-22 00:00:00,Long,BWXT,210.91,2.68%,199.58,mfa,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""mfa"": {""mfa_all"": 23}}",BWX TECHNOLOGIES INC,1D,,,,,,
2026-06-22 00:00:00,Long,SAGT,1.44,45.45%,1.16,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",SAGTEC GLOBAL LTD-A,1D,,,,,,
2026-06-22 00:00:00,Long,SAGT,1.44,45.45%,1.16,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",SAGTEC GLOBAL LTD-A,1D,,,,,,
2026-06-22 00:00:00,Short,DPZ,294.69,-5.69%,321.65,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",DOMINO'S PIZZA INC,1D,,,,,,
