日期,代码,名称,条件,释放,PSQ,TSQ,RSQ,BSA,RPT,MZS,现价,涨幅(%),成交量,换手(%),止损,挤压,判断,FVG,AVWAP,BIAS,STO,分数,红色,动能,趋势,放量,RSI,EMA,参数,行业,总市值(亿),流通市值(亿),FC1,FC2,FC3,FC4,FC5,FC6,FC7,FC8,FC9,FC10,FC11,FC12,FC13,FC14,FC15,FC16,FC17,FC18,FC19,FC20,FC21,FC22,FC23,FC24,FC25,FC26,FC27,FC28,FC29,FC30
2024-09-30,600773,西藏城投,fit,压力释放,12.45-13.23-12.75-11.7,高-低-低,6.27%-3.63%-8.24%,27,13.04,2.07,12.86,7.35,374421.0,5.0,11.7,29,📈ema📈res📉adx📈rsi,bull | 5.00% | 回补,,,100.0 | 100.0 | 1.0 | no,n 84｜s 00｜d 3.99%,0,绿亮[+0.08]-绿亮[+0.10]-绿亮[+0.14]-绿亮[+0.17]-绿亮[+0.25]-绿亮[+0.37],低-低-低-低-低-高,是,75.91,11.03,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}, ""mcd"": {""fast_length"": 12, ""slow_length"": 26, ""signal_length"": 9}}",房地产开发,187.46,187.46,-3.73,-11.43,-8.09,-11.59,-7.85,-11.98,-9.95,-13.61,-11.74,-12.21,-10.11,-9.88,-9.49,-6.92,-5.29,-1.71,-2.95,1.48,4.43,5.6,13.06,13.76,14.77,9.88,10.58,9.41,10.19,8.94,3.03,3.97
2024-09-30,600845,宝信软件,fit,压力释放,33.95-33.7-31.85-29.66,低-低-低,0.74%-5.49%-6.88%,15,10.38,1.6,32.39,9.06,513804.0,2.0,29.71,14,📉ema📈res📉adx📈rsi,bull | 10.58% | 回补,,,77.6 | 56.6 | 1.37 | no,n 88｜s 00｜d 1.93%,3,绿暗[+0.13]-绿暗[+0.02]-绿亮[+0.04]-红亮[-0.14]-红亮[-0.26]-红暗[-0.04],低-低-低-低-低-高,是,71.77,32.43,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}, ""mcd"": {""fast_length"": 12, ""slow_length"": 26, ""signal_length"": 9}}",IT服务Ⅱ,634.44,471.63,5.96,-4.6,-3.55,-9.17,-9.63,-13.83,-16.09,-15.59,-13.77,-11.42,-11.82,-11.45,-13.37,-12.63,-12.07,-13.09,-17.91,-18.86,-18.15,-19.08,-16.86,-16.39,-13.74,-10.59,-7.66,-9.57,-9.17,-12.32,-13.4,-15.99
2024-09-30,600869,远东股份,fit,压力释放,4.91-3.98-3.89-3.96,低-低-高,18.94%-2.26%-1.80%,17,14.78,1.06,4.26,10.08,760257.0,3.0,3.83,27,📈ema📈res📉adx📈rsi,bull | 6.10% | 回补,,,100.0 | 88.86 | 1.13 | no,n 50｜s 00｜d 4.39%,6,红亮[-0.09]-红亮[-0.13]-红亮[-0.14]-红暗[-0.13]-红暗[-0.12]-红暗[-0.09],低-低-低-低-低-低,是,72.93,3.81,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}, ""mcd"": {""fast_length"": 12, ""slow_length"": 26, ""signal_length"": 9}}",电网设备,313.59,313.59,8.45,3.99,2.82,-3.29,3.29,-0.94,-1.64,-1.88,5.16,10.09,21.13,22.77,28.87,41.78,38.97,25.12,20.42,24.18,18.08,22.54,23.47,24.18,29.34,27.23,27.93,23.0,23.94,19.01,15.73,11.97
2024-09-30,600871,石化油服,fit,一直释放,1.9-2.01-1.94-1.92,高-低-低,5.79%-3.48%-1.03%,27,13.61,4.1,2.06,8.42,1893373.0,1.0,1.87,15,📈ema📈res📈adx📈rsi,bull | 2.67% | 回补,,,100.0 | 100.0 | 1.0 | no,n 18｜s 00｜d 4.55%,6,红暗[-0.11]-红暗[-0.11]-红暗[-0.09]-红暗[-0.07]-红暗[-0.04]-红暗[-0.00],低-低-低-低-低-低,是,79.49,1.83,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}, ""mcd"": {""fast_length"": 12, ""slow_length"": 26, ""signal_length"": 9}}",油服工程,564.92,403.7,7.28,-0.49,0.49,-1.46,-0.97,-4.37,-3.88,-5.34,-3.88,-3.4,-3.4,-1.46,-2.91,-1.46,1.94,-1.94,-1.46,0.49,1.46,4.85,6.8,8.74,11.65,10.19,7.28,4.37,5.34,3.4,2.43,2.91
2024-09-30,600889,南京化纤,fit,压力释放,8.34-6.4-6.19-5.32,低-低-低,23.26%-3.28%-14.05%,13,12.0,0.7,5.77,7.85,495561.0,14.0,5.07,9,📈ema📈res📈adx📈rsi,bull | 2.31% | 回补,,,100.0 | 99.95 | 1.0 | no,n 65｜s 00｜d 1.66%,1,红暗[-0.01]-绿亮[+0.03]-绿亮[+0.09]-绿亮[+0.16]-绿亮[+0.22]-绿亮[+0.29],低-低-低-低-低-高,是,71.04,5.03,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}, ""mcd"": {""fast_length"": 12, ""slow_length"": 26, ""signal_length"": 9}}",通用设备,79.63,52.28,3.99,-6.41,2.95,6.93,7.45,1.21,11.27,9.71,11.96,13.17,16.98,14.21,11.96,13.52,18.72,19.41,14.9,14.73,21.32,33.45,46.79,61.53,77.64,95.49,115.08,136.57,160.31,186.31,214.9,246.45
2024-09-30,601326,秦港股份,fit,一直释放,3.32-3.24-3.22-3.48,低-低-高,2.41%-0.62%-8.07%,27,15.23,3.66,3.57,6.57,687380.0,1.0,3.31,16,📈ema📈res📈adx📈rsi,bull | 3.65% | 回补,,,100.0 | 100.0 | 1.0 | no,n 25｜s 00｜d 4.89%,6,红暗[-0.19]-红暗[-0.18]-红暗[-0.15]-红暗[-0.11]-红暗[-0.07]-红暗[-0.01],低-低-低-低-低-低,是,75.43,3.03,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}, ""mcd"": {""fast_length"": 12, ""slow_length"": 26, ""signal_length"": 9}}",航运港口,206.18,175.55,3.08,-4.2,-0.56,-3.92,-1.12,-4.2,-1.68,-4.76,-3.36,-5.32,-4.76,-3.08,-4.48,-3.36,-1.4,-4.48,-6.72,-7.0,-7.0,-6.72,-5.32,-5.88,-3.08,-3.64,-3.92,-4.76,-4.2,-5.88,-5.32,-5.04
2024-09-30,601618,中国中冶,fit,一直释放,3.39-3.34-3.05-3.22,低-低-高,1.47%-8.68%-5.57%,27,29.84,4.2,3.28,9.7,3427236.0,2.0,2.95,20,📈ema📈res📈adx📈rsi,bull | 4.45% | 回补,,,100.0 | 100.0 | 1.0 | no,n 11｜s 00｜d 14.46%,6,红暗[-0.39]-红暗[-0.36]-红暗[-0.31]-红暗[-0.23]-红暗[-0.14]-红暗[-0.04],低-低-低-低-低-低,是,75.41,3.05,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}, ""mcd"": {""fast_length"": 12, ""slow_length"": 26, ""signal_length"": 9}}",专业工程,630.0,542.72,6.4,-4.27,5.49,-0.91,0.91,-1.52,-0.91,-3.35,-1.22,-0.61,-0.61,0.61,-1.52,-1.22,0.3,-2.13,-0.61,0.0,2.13,2.74,4.57,4.57,7.62,5.79,4.88,3.05,3.96,3.05,1.22,9.15
2024-09-30,601890,亚星锚链,fit,压力释放,8.48-8.3-7.34-7.25,低-低-低,2.12%-11.57%-1.23%,14,14.17,3.12,7.8,8.03,570709.0,6.0,7.09,13,📈ema📈res📉adx📈rsi,bull | 5.47% | 回补,,,99.13 | 87.19 | 1.14 | no,n 83｜s 00｜d 1.19%,4,红亮[-0.01]-红亮[-0.05]-红暗[-0.05]-红暗[-0.03]-绿亮[+0.00]-绿亮[+0.08],低-低-低-低-低-低,是,75.45,7.67,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}, ""mcd"": {""fast_length"": 12, ""slow_length"": 26, ""signal_length"": 9}}",航海装备Ⅱ,98.24,98.24,5.0,-3.08,-1.03,-5.0,-2.18,-3.72,-5.26,-6.67,-4.62,-3.21,-2.56,3.46,-0.26,3.33,4.36,1.54,1.54,1.92,-1.67,-0.26,3.97,5.64,7.05,6.67,9.1,4.87,6.15,3.59,1.03,-0.26
2024-09-30,603122,合富中国,fit,压力释放,6.47-5.87-6.44-6.22,低-高-低,9.27%-9.71%-3.42%,15,20.54,1.88,6.67,10.25,309525.0,17.0,5.86,16,📈ema📈res📉adx🗒️rsi,bull | 6.72% | 回补,,,92.56 | 77.4 | 1.2 | no,n 36｜s 00｜d 2.26%,0,绿亮[+0.03]-绿亮[+0.03]-绿暗[+0.03]-绿暗[+0.00]-绿亮[+0.05]-绿亮[+0.11],低-低-低-低-低-低,是,68.97,6.16,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}, ""mcd"": {""fast_length"": 12, ""slow_length"": 26, ""signal_length"": 9}}",医疗服务,61.22,61.22,5.55,-5.25,-4.5,-4.2,-3.3,-2.25,-2.7,-4.5,-3.6,-3.0,-0.9,2.55,0.9,1.5,6.0,2.55,13.04,17.99,17.09,17.69,17.99,14.69,14.84,13.94,17.84,25.19,20.24,12.44,7.2,3.45
2024-09-30,603203,快克智能,fit,一直释放,21.41-23.16-23.35-19.92,高-高-低,8.17%-0.82%-14.69%,19,20.73,2.74,21.35,9.15,68595.0,3.0,19.15,13,📈ema📈res📈adx📈rsi,bull | 5.68% | 回补,,,100.0 | 95.46 | 1.05 | no,n 40｜s 00｜d 4.13%,6,红亮[-1.31]-红暗[-1.12]-红暗[-1.01]-红暗[-0.89]-红暗[-0.69]-红暗[-0.34],低-低-低-低-低-低,否,71.97,21.02,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}, ""mcd"": {""fast_length"": 12, ""slow_length"": 26, ""signal_length"": 9}}",自动化设备,90.2,88.6,8.43,0.05,-0.7,-5.85,-2.81,-3.75,-5.2,-5.06,-0.37,3.75,4.92,4.17,3.42,8.29,14.75,6.18,8.43,6.04,1.64,6.51,14.1,9.88,9.74,9.18,14.57,10.02,11.29,12.65,13.82,9.23
2024-09-30,603200,上海洗霸,fit,压力释放,25.41-21.66-22.01-19.73,低-高-低,14.76%-1.62%-10.36%,25,14.64,1.8,21.33,7.67,100171.0,6.0,19.07,24,📈ema📈res📈adx📈rsi,bull | 4.75% | 回补,,,100.0 | 94.88 | 1.05 | no,n 78｜s 00｜d 3.18%,2,绿暗[+0.01]-红亮[-0.03]-红亮[-0.04]-绿亮[+0.04]-绿亮[+0.10]-绿亮[+0.26],低-低-低-低-低-高,是,72.01,20.0,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}, ""mcd"": {""fast_length"": 12, ""slow_length"": 26, ""signal_length"": 9}}",环境治理,103.5,103.5,4.27,-6.14,-6.0,-8.77,-6.8,-8.53,-9.52,-10.74,-8.63,-6.89,-4.5,-3.56,-6.14,-2.25,-0.84,-4.69,-5.44,-3.84,-7.31,-6.0,-3.47,4.78,4.55,6.52,9.28,4.59,11.11,7.88,13.31,24.71
2024-09-30,603235,天新药业,fit,压力释放,27.18-27.38-28.42-25.95,高-高-低,0.74%-3.80%-8.69%,14,6.27,1.61,28.55,7.05,24343.0,2.0,26.0,10,📈ema📈res📉adx📈rsi,bull | 3.28% | 回补,,,100.0 | 86.96 | 1.15 | no,n 86｜s 00｜d 0.61%,0,绿暗[+0.35]-绿暗[+0.26]-绿亮[+0.31]-绿暗[+0.29]-绿亮[+0.37]-绿亮[+0.55],低-低-低-低-低-高,是,72.18,23.79,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}, ""mcd"": {""fast_length"": 12, ""slow_length"": 26, ""signal_length"": 9}}",化学制品,116.8,116.8,1.16,-5.36,-3.64,-5.81,-4.34,-6.27,-7.74,-6.69,-4.97,-5.25,-3.96,-4.31,-2.73,-2.03,-2.87,-4.13,-5.46,-5.78,-5.92,-10.79,-10.68,-11.52,-10.51,-10.3,-10.51,-10.89,-11.17,-12.82,-11.8,-13.13
2024-09-30,603301,振德医疗,fit,压力释放,21.89-21.48-20.93-21.35,低-低-高,1.87%-2.56%-2.01%,19,13.26,2.34,23.48,9.41,48029.0,2.0,21.22,19,📈ema📈res📉adx📈rsi,bull | 5.53% | 回补,,,100.0 | 92.28 | 1.08 | no,n 68｜s 00｜d 1.32%,4,绿暗[+0.05]-红亮[-0.17]-红亮[-0.27]-红亮[-0.30]-红暗[-0.16]-绿亮[+0.08],低-低-低-低-低-高,是,79.3,20.37,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}, ""mcd"": {""fast_length"": 12, ""slow_length"": 26, ""signal_length"": 9}}",医疗器械,249.83,249.83,5.37,-5.45,-7.37,-8.48,-7.92,-10.39,-9.63,-10.48,-8.13,-7.79,-7.24,-6.56,-6.56,-4.6,-3.66,-6.9,-4.81,-4.56,-4.47,-2.77,-1.83,-2.04,-0.38,-1.28,-2.0,-1.83,-2.17,-4.17,-4.13,-4.9
2024-09-30,603338,浙江鼎力,fit,压力释放,69.99-72.45-63.09-53.3,高-低-低,3.51%-12.92%-15.52%,40,21.94,1.75,58.26,9.1,122490.0,2.0,52.14,14,📈ema📈res📈adx📈rsi,bull | 7.52% | 回补,,,100.0 | 90.67 | 1.1 | no,n 65｜s 00｜d 3.81%,0,绿亮[+2.74]-绿亮[+3.00]-绿亮[+3.19]-绿暗[+3.04]-绿亮[+3.15]-绿亮[+3.46],低-低-低-低-低-高,是,74.93,54.46,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}, ""mcd"": {""fast_length"": 12, ""slow_length"": 26, ""signal_length"": 9}}",工程机械,249.28,249.28,-1.46,-9.23,-9.05,-11.53,-9.54,-15.72,-15.83,-19.43,-18.61,-19.7,-18.5,-17.59,-16.94,-17.11,-17.27,-18.47,-12.48,-14.69,-10.71,-7.95,-6.45,-3.52,-4.91,-9.32,-7.91,-7.6,-9.9,-10.52,-11.55,-9.49
2024-09-30,603367,辰欣药业,fit,一直释放,13.82-13.71-16.39-13.26,低-高-低,0.80%-19.55%-19.10%,32,19.78,3.42,13.77,7.75,113909.0,3.0,12.43,19,📈ema📈res📈adx📈rsi,bull | 4.14% | 回补,,,100.0 | 100.0 | 1.0 | no,n 36｜s 00｜d 8.03%,6,红暗[-0.84]-红暗[-0.82]-红暗[-0.70]-红暗[-0.54]-红暗[-0.30]-红暗[-0.02],低-低-低-低-低-低,是,74.54,13.4,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}, ""mcd"": {""fast_length"": 12, ""slow_length"": 26, ""signal_length"": 9}}",化学制药,75.16,75.16,4.21,-2.9,-3.7,-7.77,-6.83,-8.35,-8.5,-9.44,-7.55,-7.19,-5.52,-5.95,-5.59,-4.72,-2.54,-3.27,-4.65,-3.05,-2.98,-1.09,-0.22,-1.31,1.67,2.69,3.56,2.83,2.25,0.44,-0.73,-0.51
2024-09-30,603389,*ST亚振,fit,压力释放,6.2-5.57-6.33-6.44,低-高-高,10.16%-13.64%-1.74%,19,16.46,0.96,7.42,7.38,332557.0,13.0,6.27,25,📈ema📈res📈adx📈rsi,no | no | 未补,,,100.0 | 91.83 | 1.09 | no,n 46｜s 00｜d 12.12%,0,绿亮[+0.35]-绿暗[+0.33]-绿暗[+0.33]-绿亮[+0.37]-绿亮[+0.43]-绿亮[+0.49],高-低-高-高-高-高,否,74.64,5.51,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}, ""mcd"": {""fast_length"": 12, ""slow_length"": 26, ""signal_length"": 9}}",家居用品,111.33,111.33,1.75,-8.36,-6.6,-11.99,-7.68,-4.31,5.26,-3.77,-1.89,-3.5,-3.5,-4.45,-1.62,-2.43,-2.16,-9.7,-7.82,-8.49,-14.56,-12.94,-10.51,-11.86,-9.84,-8.22,-7.28,-4.85,-2.56,-4.58,-0.94,-9.03
2024-09-30,603530,神马电力,fit,压力释放,20.06-31.38-23.74-21.8,高-低-低,56.43%-24.35%-8.17%,19,9.27,1.7,25.14,10.21,97037.0,2.0,21.81,10,📈ema📈res📉adx📈rsi,bull | 4.15% | 回补,,,100.0 | 100.0 | 1.0 | no,n 59｜s 00｜d 2.74%,0,绿暗[+0.91]-绿暗[+0.84]-绿亮[+0.85]-绿亮[+0.86]-绿暗[+0.81]-绿亮[+0.86],低-低-低-高-高-高,否,77.46,20.44,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}, ""mcd"": {""fast_length"": 12, ""slow_length"": 26, ""signal_length"": 9}}",电网设备,254.26,251.78,2.55,-7.88,-11.42,-9.55,-4.06,-8.19,-8.15,-3.98,-2.9,-4.81,-4.1,-6.76,-6.28,-7.56,-7.64,-8.87,-9.47,-8.75,-12.01,-9.71,-6.76,-8.27,-6.32,-7.4,-5.89,-6.92,-6.09,-9.67,-11.46,-12.73
2024-09-30,603565,中谷物流,fit,一直释放,6.51-8.91-9.2-7.75,高-高-低,36.87%-3.25%-15.76%,40,38.39,3.95,7.78,7.46,255847.0,1.0,7.11,13,📈ema📈res📈adx📈rsi,bull | 5.08% | 未补,,,100.0 | 100.0 | 1.0 | no,n 09｜s 00｜d 8.60%,6,红亮[-0.79]-红暗[-0.76]-红暗[-0.63]-红暗[-0.49]-红暗[-0.28]-红暗[-0.08],低-低-低-低-低-低,是,71.82,6.93,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""use_true_range"": true, ""min_sqz_bars"": 5}, ""ema"": {""ema_length"": 200}, ""rsi"": {""rsi_length"": 14, ""rsi_ma_length"": 14, ""rsi_smooth"": ""SMA""}, ""sto"": {""stoch_length"": 14, ""smooth_k"": 3, ""smooth_d"": 3}, ""adx"": {""adx_length"": 14, ""adx_threshold"": 25}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0, ""atr_smooth"": ""RMA""}, ""mcd"": {""fast_length"": 12, ""slow_length"": 26, ""signal_length"": 9}}",航运港口,236.68,236.68,0.13,-11.44,-10.54,-12.47,-6.17,-10.03,-11.31,-14.01,-11.05,-11.31,-9.77,-9.64,-8.61,-8.23,-4.63,-8.1,-6.81,-9.51,-7.46,-7.2,-6.81,-8.35,-5.53,-3.34,0.9,0.51,4.11,2.06,-0.77,4.24
