日期,代码,名称,现价,涨幅(%),成交量,条件,参组,参数,行业,总市值(亿),流通市值(亿),FC1,FC2,FC3,FC4,FC5,FC6,FC7,FC8,FC9,FC10,FC11,FC12,FC13,FC14,FC15,FC16,FC17,FC18,FC19,FC20,FC21,FC22,FC23,FC24,FC25,FC26,FC27,FC28,FC29,FC30
2026-07-31,301230,泓博医药,24.44,8.38,147213.0,,suf,"{""suf"": {""timeframe"": ""d""}}",医疗服务,51.51,46.35,0.16,9.45,11.74,10.56,32.65,43.62,55.36,62.03,59.82,57.9,55.52,51.23,39.93,53.56,46.15,38.46,39.36,34.21,34.17,26.64,25.94,26.02,23.36,22.3,21.15,23.08,29.13,28.03,20.17,15.71
2026-07-31,301235,华康洁净,35.7,7.92,112782.0,,suf,"{""suf"": {""timeframe"": ""d""}}",医疗器械,52.76,35.61,-1.43,7.0,13.73,14.01,23.25,35.01,37.25,32.46,27.54,28.29,43.28,37.25,23.73,22.49,21.43,18.82,15.88,28.04,31.32,27.82,29.89,26.27,32.02,32.49,31.37,33.87,31.2,25.27,24.76,19.89
2026-07-31,301261,恒工精密,52.77,8.14,32429.0,,suf,"{""suf"": {""timeframe"": ""d""}}",通用设备,68.61,29.26,3.79,6.99,8.93,8.77,10.35,11.77,13.7,12.92,11.67,11.62,14.08,14.63,3.94,3.94,4.78,4.26,8.64,4.96,5.89,4.24,6.63,4.85,3.71,8.03,6.59,16.13,13.83,10.69,7.47,2.37
2026-07-31,301281,科源制药,33.75,8.73,44095.0,,suf,"{""suf"": {""timeframe"": ""d""}}",化学制药,42.45,26.99,5.04,6.9,9.63,13.19,22.64,20.47,30.07,36.86,32.33,29.33,31.11,32.3,27.44,30.84,30.55,30.28,32.53,32.71,37.33,42.81,38.67,35.29,34.64,40.74,38.55,45.19,44.03,41.87,40.92,37.6
2026-07-31,301285,鸿日达,65.64,7.78,44755.0,,suf,"{""suf"": {""timeframe"": ""d""}}",消费电子,175.17,66.71,-4.54,-0.52,7.24,7.74,14.26,19.04,17.4,21.3,21.01,24.04,34.05,37.46,26.45,33.58,33.73,38.62,32.72,23.83,38.32,32.08,43.53,38.13,34.28,34.58,27.94,32.13,27.29,27.01,32.4,29.78
2026-07-31,301306,西测测试,81.65,7.35,43951.0,,suf,"{""suf"": {""timeframe"": ""d""}}",军工电子Ⅱ,127.2,87.86,1.59,5.52,11.94,14.08,18.8,19.42,15.98,18.55,17.58,17.82,25.18,24.07,9.25,6.55,8.98,5.39,8.44,6.74,11.0,9.33,21.27,23.94,21.92,23.71,20.73,21.13,20.27,20.81,21.53,20.51
2026-07-31,301312,智立方,55.48,5.66,109170.0,,suf,"{""suf"": {""timeframe"": ""d""}}",自动化设备,112.98,56.45,-3.77,3.3,12.71,17.14,24.5,19.34,25.18,30.1,24.55,29.56,34.28,35.99,21.65,25.5,26.23,27.61,32.48,32.93,43.31,44.2,48.0,39.6,39.96,42.11,36.25,56.74,52.81,50.65,46.68,42.68
2026-07-31,301313,凡拓数创,31.77,10.47,85253.0,,suf,"{""suf"": {""timeframe"": ""d""}}",数字媒体,30.16,22.0,4.06,11.93,16.68,15.99,16.46,16.02,16.46,18.85,15.99,16.93,20.08,18.95,7.77,6.45,7.27,3.12,5.13,1.45,2.93,2.46,9.07,6.96,4.88,3.87,2.27,5.23,8.06,2.71,-0.41,-2.86
2026-07-31,301314,科瑞思,35.75,4.5,11065.0,,suf,"{""suf"": {""timeframe"": ""d""}}",通信设备,25.16,7.4,5.73,9.65,11.66,12.87,14.41,16.78,17.15,22.38,20.28,20.76,23.3,22.99,15.92,19.47,21.51,18.32,22.18,23.86,27.83,27.64,30.1,27.36,27.83,31.1,29.68,29.4,24.64,22.8,21.31,19.94
2026-07-31,301322,绿通科技,32.05,9.76,56632.0,,suf,"{""suf"": {""timeframe"": ""d""}}",摩托车及其他,41.45,27.88,1.87,7.71,13.29,13.01,16.54,17.07,21.65,22.68,19.19,26.37,25.77,30.83,21.9,25.12,30.55,25.34,27.15,29.11,32.67,27.46,29.33,25.49,25.96,25.12,23.09,29.17,27.83,42.31,35.01,25.24
2026-07-31,301326,捷邦科技,78.88,8.05,19250.0,,suf,"{""suf"": {""timeframe"": ""d""}}",消费电子,90.89,90.07,-3.82,3.7,11.12,16.54,33.13,33.42,27.07,28.42,26.48,33.65,41.85,40.99,27.42,37.27,39.1,35.48,39.88,34.24,40.04,31.87,38.62,34.0,36.84,48.96,31.85,35.84,29.35,29.59,25.14,21.37
2026-07-31,301348,蓝箭电子,18.09,4.15,134954.0,,suf,"{""suf"": {""timeframe"": ""d""}}",半导体,58.49,37.81,2.05,5.8,9.18,9.78,13.6,14.1,12.71,14.48,11.39,24.21,23.66,22.5,14.98,14.93,15.26,13.6,15.2,13.6,19.62,18.46,20.78,19.96,18.91,19.02,16.25,17.69,16.75,15.53,14.7,13.1
2026-07-31,301360,荣旗科技,45.73,5.15,30195.0,,suf,"{""suf"": {""timeframe"": ""d""}}",通用设备,35.82,17.1,0.28,5.14,9.77,10.1,12.77,11.28,13.8,16.99,14.8,17.1,21.32,21.21,10.67,22.0,24.95,20.49,19.18,18.48,21.32,23.05,28.14,22.48,20.93,22.15,17.19,21.26,18.3,19.51,18.41,14.76
2026-07-31,301369,联动科技,112.83,4.28,28097.0,,suf,"{""suf"": {""timeframe"": ""d""}}",半导体,98.61,50.81,-3.03,6.53,15.56,19.86,22.18,21.6,18.43,28.11,26.04,25.84,30.01,33.61,17.75,19.29,19.21,16.18,14.93,14.86,26.54,20.31,22.57,16.72,13.89,14.4,8.08,13.52,11.82,11.75,10.7,8.84
2026-07-31,301373,凌玮科技,73.55,4.12,57082.0,,suf,"{""suf"": {""timeframe"": ""d""}}",化学制品,77.08,27.34,-3.37,6.32,16.89,21.69,29.46,24.07,21.17,32.97,39.16,44.26,48.88,46.84,29.3,29.83,33.73,26.47,29.15,34.82,58.8,51.79,50.25,44.3,41.67,34.89,30.16,39.78,32.09,36.21,34.74,32.59
2026-07-31,301387,光大同创,48.25,4.91,33079.0,,suf,"{""suf"": {""timeframe"": ""d""}}",消费电子,54.17,21.66,-2.74,4.15,9.16,11.73,15.92,17.89,14.61,21.72,20.56,23.01,26.16,25.55,12.64,16.48,20.25,16.79,16.0,13.76,18.55,15.17,20.08,15.85,14.57,15.81,11.79,16.95,14.61,14.84,14.09,11.61
2026-07-31,301389,隆扬电子,43.77,4.76,77081.0,,suf,"{""suf"": {""timeframe"": ""d""}}",消费电子,150.0,44.75,-3.82,3.54,11.17,13.05,23.01,19.17,17.66,20.52,20.06,24.47,34.36,41.63,21.16,22.92,28.24,16.82,19.03,26.5,35.82,40.23,40.39,30.68,29.04,26.59,20.77,34.54,31.19,29.68,29.88,27.48
2026-07-31,301392,汇成真空,126.14,6.63,58327.0,,suf,"{""suf"": {""timeframe"": ""d""}}",专用设备,115.8,47.24,-5.89,5.68,20.1,24.76,39.27,38.15,37.7,40.35,32.77,33.98,40.75,41.53,26.42,26.91,33.6,38.11,35.5,34.19,43.01,39.06,49.86,37.15,40.42,42.06,30.14,39.53,39.05,35.41,32.63,25.96
2026-07-31,301391,卡莱特,45.55,5.61,17244.0,,suf,"{""suf"": {""timeframe"": ""d""}}",计算机设备,65.0,63.51,3.58,5.38,7.93,9.64,11.75,10.85,10.56,10.89,8.94,9.29,10.1,9.64,2.74,3.4,4.24,1.21,2.22,1.95,3.62,1.14,3.75,5.99,3.32,2.17,0.66,0.68,-0.59,-2.28,-5.47,-8.21
2026-07-31,301395,仁信新材,9.76,11.8,64838.0,,suf,"{""suf"": {""timeframe"": ""d""}}",塑料,37.64,19.94,16.8,23.67,22.75,24.18,29.61,29.1,28.89,27.77,25.61,25.41,29.41,37.5,20.8,24.59,25.61,25.1,27.25,19.88,22.85,21.21,24.39,24.39,25.0,23.26,24.9,27.97,25.72,25.31,22.95,19.98
2026-07-31,301396,宏景科技,156.16,20.0,67147.0,,suf,"{""suf"": {""timeframe"": ""d""}}",IT服务Ⅱ,246.35,122.09,-5.73,13.12,27.37,27.82,30.73,26.92,23.18,24.78,30.84,42.07,45.67,36.73,22.96,21.67,19.15,10.69,10.75,10.36,16.15,12.87,17.9,12.24,13.36,13.41,8.16,12.63,12.6,10.56,9.82,7.2
2026-07-31,301413,安培龙,56.55,7.61,49776.0,,suf,"{""suf"": {""timeframe"": ""d""}}",通用设备,113.55,67.79,3.57,7.87,19.36,17.56,17.61,16.82,23.25,28.05,22.19,19.61,30.86,24.49,11.32,10.4,9.8,6.22,7.73,6.05,9.39,4.86,6.51,4.51,2.88,3.29,1.29,6.63,4.67,2.05,-0.16,-4.39
2026-07-31,301468,博盈特焊,28.12,5.87,62128.0,,suf,"{""suf"": {""timeframe"": ""d""}}",通用设备,61.54,35.48,6.44,10.03,17.75,20.55,22.08,21.66,18.88,19.99,17.57,18.63,28.06,27.63,18.6,18.03,19.77,19.81,19.2,22.69,25.32,11.02,17.53,17.18,15.26,14.65,13.62,13.41,12.02,13.69,14.86,8.57
2026-07-31,301479,弘景光电,44.8,3.42,21483.0,,suf,"{""suf"": {""timeframe"": ""d""}}",光学光电子,82.3,47.11,1.27,5.78,8.91,7.72,8.68,6.58,6.81,10.8,13.68,23.57,23.88,18.86,8.15,8.86,7.77,8.33,10.04,8.08,10.63,7.9,11.29,8.57,7.97,9.26,6.56,8.46,16.03,13.97,9.71,5.18
2026-07-31,301486,致尚科技,124.63,5.84,61571.0,,suf,"{""suf"": {""timeframe"": ""d""}}",消费电子,197.49,111.19,1.1,9.77,13.7,16.99,22.05,26.93,22.85,36.44,34.83,40.82,46.42,46.83,31.19,40.42,38.89,34.8,37.7,34.0,43.05,39.81,43.54,36.72,37.17,45.94,37.75,58.07,51.55,56.9,55.09,46.27
2026-07-31,301528,多浦乐,45.08,11.25,29979.0,,suf,"{""suf"": {""timeframe"": ""d""}}",通用设备,36.74,18.9,-1.29,1.69,6.01,12.07,14.75,17.9,16.57,20.45,19.3,19.92,23.94,26.49,17.35,23.2,24.36,22.43,21.34,21.41,28.97,25.42,25.0,24.42,23.85,28.22,30.39,29.75,30.92,33.3,32.68,35.65
2026-07-31,301548,崇德科技,57.02,3.69,24768.0,,suf,"{""suf"": {""timeframe"": ""d""}}",通用设备,58.81,17.73,3.82,8.61,12.17,13.5,15.15,13.35,12.24,13.28,11.77,13.29,17.49,15.78,6.52,6.8,8.58,6.45,7.54,6.89,8.28,1.53,3.3,-2.07,-3.56,-2.49,-3.07,-1.28,-3.28,-2.88,-5.16,-7.33
2026-07-31,301550,斯菱智驱,72.44,14.04,83844.0,,suf,"{""suf"": {""timeframe"": ""d""}}",汽车零部件,353.87,215.87,-3.16,-2.51,2.14,1.84,2.08,0.57,20.68,22.43,25.76,22.75,25.12,22.65,4.13,16.0,21.78,19.93,18.44,16.14,25.83,20.54,23.37,20.44,18.57,23.41,12.45,34.94,34.47,32.32,28.24,23.58
2026-07-31,301557,常友科技,67.67,7.21,13166.0,,suf,"{""suf"": {""timeframe"": ""d""}}",风电设备,41.91,16.8,8.35,13.05,14.73,14.73,18.28,22.26,20.26,20.39,19.09,21.35,27.9,25.09,22.7,28.51,28.27,28.3,26.9,25.15,27.34,27.5,29.57,29.3,29.75,29.75,25.48,26.85,26.19,27.06,26.5,25.67
2026-07-31,301555,惠柏新材,28.19,3.98,22176.0,,suf,"{""suf"": {""timeframe"": ""d""}}",塑料,31.6,16.56,2.63,6.42,8.16,9.08,10.39,11.64,10.18,11.92,10.07,14.19,15.79,14.3,7.77,8.62,9.97,8.05,15.25,19.33,20.33,23.24,28.2,26.43,25.15,24.62,22.38,23.63,22.84,23.48,21.57,19.16
2026-07-31,301568,思泰克,58.48,5.88,44312.0,,suf,"{""suf"": {""timeframe"": ""d""}}",自动化设备,49.3,22.72,-6.38,2.33,8.55,12.28,18.16,16.84,15.34,17.24,15.1,21.15,27.39,26.59,15.94,19.1,24.66,19.63,21.67,19.02,25.77,19.66,21.61,15.66,14.11,16.86,12.69,18.13,16.76,19.1,16.57,13.59
2026-07-31,301591,肯特股份,25.9,4.73,42827.0,,suf,"{""suf"": {""timeframe"": ""d""}}",塑料,34.87,14.07,1.93,5.98,11.16,13.63,16.68,15.52,14.05,21.58,34.4,28.76,40.08,35.1,23.17,21.54,45.87,44.94,53.75,62.16,94.59,122.01,114.67,103.51,109.34,80.12,79.96,88.92,78.46,80.66,75.17,67.72
2026-07-31,301629,矽电股份,225.51,7.39,15270.0,,suf,"{""suf"": {""timeframe"": ""d""}}",半导体,100.23,46.11,-6.43,-0.85,6.08,9.53,13.26,13.45,12.66,15.12,12.0,13.74,20.4,22.03,11.48,11.66,13.08,13.43,13.48,13.48,29.04,37.4,32.9,30.82,34.75,27.41,19.2,29.83,28.71,28.04,24.61,17.76
2026-07-31,301678,新恒汇,40.79,5.26,45005.0,,suf,"{""suf"": {""timeframe"": ""d""}}",半导体,145.72,29.14,1.57,6.35,10.37,10.3,12.04,12.21,12.72,14.49,10.81,12.53,15.86,16.62,9.34,9.54,9.02,8.56,8.75,7.94,11.28,9.59,12.72,10.47,10.03,9.51,8.24,9.41,9.59,8.26,7.55,4.63
2026-07-31,600234,科新发展,17.75,7.12,52970.0,,suf,"{""suf"": {""timeframe"": ""d""}}",装修装饰Ⅱ,40.32,40.32,-4.34,3.04,8.85,12.17,16.23,19.55,19.77,31.77,27.66,26.31,26.65,26.37,19.15,21.3,20.85,18.82,16.39,17.69,20.17,20.96,21.58,19.49,17.07,28.79,25.01,21.07,21.35,29.69,23.15,20.56
2026-07-31,600246,万通发展,10.7,1.9,1409662.0,,suf,"{""suf"": {""timeframe"": ""d""}}",房地产开发,192.74,187.53,-3.18,2.99,9.44,15.05,17.76,15.89,15.7,16.92,17.1,17.48,24.11,26.64,14.02,9.35,13.27,6.26,7.48,9.81,16.54,13.27,24.58,18.41,18.6,17.57,11.59,19.72,18.5,15.98,14.58,11.96
2026-07-31,600262,北方股份,14.03,0.5,46487.0,,suf,"{""suf"": {""timeframe"": ""d""}}",专用设备,42.89,42.89,1.07,0.07,1.28,11.4,9.98,8.7,8.2,9.05,5.84,5.56,7.98,6.34,2.07,4.42,3.49,7.34,13.04,8.98,9.91,9.62,8.62,11.76,11.97,10.91,10.33,9.41,12.83,13.4,11.19,9.48
2026-07-31,600330,天通股份,16.61,1.34,1091656.0,,suf,"{""suf"": {""timeframe"": ""d""}}",电子化学品Ⅱ,207.22,207.22,-0.84,9.09,18.48,30.34,38.53,41.36,39.98,45.94,45.76,50.39,65.44,76.94,60.45,67.91,64.18,56.95,65.02,59.54,75.5,74.23,71.1,62.43,59.3,65.2,58.1,73.93,81.1,76.76,70.62,65.44
2026-07-31,600345,长江通信,41.04,4.27,99396.0,,suf,"{""suf"": {""timeframe"": ""d""}}",通信设备,129.54,83.14,0.71,5.31,11.84,13.11,15.23,14.84,12.52,15.06,12.57,15.64,19.35,19.05,9.48,12.09,15.98,16.23,16.96,15.33,26.85,24.39,23.66,23.2,20.76,18.91,13.52,24.88,27.68,31.51,31.29,33.09
2026-07-31,600520,三佳科技,21.0,2.34,138715.0,,suf,"{""suf"": {""timeframe"": ""d""}}",专用设备,38.31,38.31,0.38,6.14,11.1,14.05,17.76,19.81,19.76,22.86,19.33,19.76,25.24,24.05,16.48,16.9,17.52,15.29,14.0,13.71,17.57,16.71,24.67,23.57,22.9,20.71,16.43,20.14,17.0,15.38,14.38,11.29
2026-07-31,600522,中天科技,28.52,2.96,2543842.0,,suf,"{""suf"": {""timeframe"": ""d""}}",通信设备,923.2,923.2,-0.46,4.98,12.2,13.22,18.06,15.43,13.39,17.64,15.36,24.65,25.88,23.74,12.27,15.15,17.22,14.06,18.83,17.15,26.51,22.86,23.35,19.25,17.95,15.39,11.15,14.73,13.99,19.64,16.76,20.93
2026-07-31,600601,方正科技,9.19,5.88,2423327.0,,suf,"{""suf"": {""timeframe"": ""d""}}",元件,422.67,412.44,-1.41,7.29,15.78,27.31,40.04,43.85,38.63,41.02,36.89,37.76,41.35,42.98,33.84,34.06,35.58,25.57,25.68,26.22,35.26,34.17,39.17,33.51,31.23,37.32,42.44,52.01,57.56,59.09,61.26,61.37
2026-07-31,600605,汇通能源,22.51,3.21,56215.0,,suf,"{""suf"": {""timeframe"": ""d""}}",一般零售,58.6,58.6,-1.29,-0.58,1.91,2.22,5.24,5.24,13.73,14.04,12.26,11.73,13.51,14.26,4.93,8.8,9.06,7.33,18.08,17.33,17.99,14.79,19.24,21.32,23.15,25.63,24.52,25.86,25.1,22.26,20.84,17.41
2026-07-31,600683,京投发展,7.55,1.07,269910.0,,suf,"{""suf"": {""timeframe"": ""d""}}",房地产开发,76.52,76.52,5.43,9.4,13.25,17.09,16.95,28.61,41.46,55.63,71.26,54.17,55.1,42.52,28.21,41.06,32.58,30.46,34.97,32.98,46.23,46.09,46.89,38.01,31.13,29.67,26.49,31.92,32.45,28.87,28.74,26.49
2026-07-31,600714,金瑞矿业,13.19,3.45,112188.0,,suf,"{""suf"": {""timeframe"": ""d""}}",化学原料,53.69,53.69,0.23,5.46,12.36,16.38,16.76,15.85,14.63,15.85,13.95,15.54,22.37,24.64,16.83,11.83,18.5,18.95,30.86,31.31,31.77,44.96,40.49,41.93,46.7,58.98,62.85,74.45,71.34,56.1,45.34,35.71
2026-07-31,600930,华电新能,4.25,0.71,1500634.0,,suf,"{""suf"": {""timeframe"": ""d""}}",电力,2828.23,218.98,2.35,2.12,1.18,-0.94,-1.41,-0.47,-0.94,-0.94,-1.18,-3.53,-4.47,-5.18,-8.24,-8.0,-7.53,-6.82,-6.59,-5.88,-7.29,-7.06,-7.53,-7.53,-8.47,-8.47,-8.0,-8.47,-6.82,-6.82,-7.06,-7.53
2026-07-31,601126,四方股份,37.98,3.26,276457.0,,suf,"{""suf"": {""timeframe"": ""d""}}",电网设备,381.42,377.72,0.84,10.93,17.38,17.61,21.04,20.83,18.35,20.88,24.01,21.41,27.59,24.04,15.53,14.51,19.67,16.22,16.35,15.17,13.8,10.95,11.3,8.32,5.85,9.56,7.82,8.72,5.58,13.59,10.08,6.03
2026-07-31,603002,宏昌电子,12.31,6.67,780877.0,,suf,"{""suf"": {""timeframe"": ""d""}}",电子化学品Ⅱ,117.26,117.26,-4.55,1.62,9.83,14.05,22.26,23.31,21.28,24.37,22.91,29.89,42.89,44.92,33.79,32.58,34.2,27.21,26.08,24.86,37.37,43.54,42.49,36.07,34.2,29.08,22.75,32.58,33.39,33.31,36.56,41.84
2026-07-31,603010,万盛股份,9.88,2.6,115645.0,,suf,"{""suf"": {""timeframe"": ""d""}}",化学制品,64.26,64.26,2.13,3.54,7.39,9.21,10.32,14.88,13.87,14.57,12.25,13.97,25.4,23.99,18.22,20.45,19.03,15.89,14.78,15.08,17.71,23.08,23.18,19.74,17.61,19.33,17.41,15.59,14.88,17.11,19.33,15.69
2026-07-31,603009,北特科技,39.09,9.99,117844.0,,suf,"{""suf"": {""timeframe"": ""d""}}",汽车零部件,156.67,153.06,0.49,2.38,3.48,3.61,5.81,2.33,12.56,18.47,24.07,22.77,23.94,22.95,10.64,15.12,14.74,15.89,14.22,14.2,20.01,17.91,22.18,19.95,18.16,19.03,13.58,24.94,24.48,22.79,17.63,14.91
2026-07-31,603031,安孚科技,37.47,10.01,189100.0,,suf,"{""suf"": {""timeframe"": ""d""}}",电池,123.83,104.14,-3.23,0.96,4.19,4.88,6.49,7.69,7.82,10.11,7.55,11.32,16.76,13.42,2.08,4.86,4.56,1.39,4.48,2.22,8.62,7.18,8.62,5.28,4.51,4.88,5.26,12.6,17.16,15.77,13.0,8.38
2026-07-31,603038,华立股份,12.06,5.14,57145.0,,suf,"{""suf"": {""timeframe"": ""d""}}",装修建材,39.58,39.58,4.15,8.37,11.69,13.76,13.52,24.88,31.18,32.42,34.83,33.42,34.74,32.75,35.16,36.07,38.81,40.13,43.28,43.12,42.37,38.97,48.76,45.11,45.02,36.73,33.67,33.75,36.73,39.47,34.25,28.52
2026-07-31,603063,禾望电气,28.17,4.03,240839.0,,suf,"{""suf"": {""timeframe"": ""d""}}",风电设备,157.94,157.94,0.14,6.14,15.05,13.84,17.04,14.66,19.52,22.44,21.94,22.26,25.77,20.94,12.0,11.54,12.6,9.27,8.87,11.5,14.09,11.5,14.13,11.75,10.4,17.39,9.83,12.53,12.89,10.47,8.8,5.57
2026-07-31,603090,宏盛股份,35.6,2.3,32017.0,,suf,"{""suf"": {""timeframe"": ""d""}}",通用设备,65.44,65.44,1.15,5.62,10.11,10.53,12.44,12.05,10.67,12.67,10.76,11.8,14.47,11.85,2.87,3.88,5.9,4.72,8.31,6.74,8.74,7.58,18.34,11.49,13.26,24.58,19.24,20.31,17.53,15.11,3.6,-6.66
2026-07-31,603119,浙江荣泰,45.76,7.42,183974.0,,suf,"{""suf"": {""timeframe"": ""d""}}",汽车零部件,271.17,151.99,6.6,13.83,17.37,17.13,19.08,17.57,23.38,19.65,18.27,17.72,20.91,21.39,9.27,8.17,9.03,9.55,9.0,7.95,13.59,11.49,12.15,10.16,9.37,6.45,2.6,12.87,17.35,17.94,13.88,10.53
2026-07-31,603158,腾龙股份,9.23,8.08,290072.0,,suf,"{""suf"": {""timeframe"": ""d""}}",汽车零部件,57.32,57.32,1.08,7.8,14.84,12.03,18.31,20.04,8.23,10.4,11.92,16.58,16.9,12.24,3.58,6.07,9.1,8.45,14.52,13.65,19.18,16.68,23.51,20.69,21.99,25.46,20.48,21.24,19.28,18.42,16.03,13.22
2026-07-31,603179,新泉股份,38.6,7.49,190656.0,,suf,"{""suf"": {""timeframe"": ""d""}}",汽车零部件,337.76,337.76,3.11,2.02,2.9,0.62,0.78,-1.89,7.93,7.18,6.94,4.53,2.93,2.64,-7.62,-9.2,-4.84,-1.35,-2.8,-2.8,3.13,2.23,2.56,2.07,4.92,8.24,2.2,7.88,6.42,3.21,0.47,-2.85
2026-07-31,603269,海鸥股份,11.15,3.15,168125.0,,suf,"{""suf"": {""timeframe"": ""d""}}",通用设备,42.95,42.95,0.36,10.4,12.65,21.97,26.64,39.28,43.14,57.49,57.94,58.74,58.74,63.32,60.18,56.86,59.73,63.5,65.29,64.39,80.81,98.92,118.83,127.26,145.83,151.48,145.83,141.26,141.35,133.45,139.46,117.04
2026-07-31,603283,赛腾股份,38.5,3.24,270698.0,,suf,"{""suf"": {""timeframe"": ""d""}}",自动化设备,116.88,116.88,-4.91,1.92,8.99,11.64,15.35,15.4,13.92,20.62,20.18,25.32,28.52,33.82,20.44,21.61,21.43,23.64,22.34,19.95,25.92,23.25,27.74,22.47,20.96,20.31,13.51,18.31,18.36,17.19,16.88,13.9
2026-07-31,603286,日盈电子,37.75,9.99,34347.0,,suf,"{""suf"": {""timeframe"": ""d""}}",汽车零部件,67.56,66.42,-0.79,6.7,9.48,9.17,10.83,12.21,14.36,14.7,13.25,11.13,22.25,18.52,6.7,8.87,8.77,8.4,9.59,15.39,19.05,13.4,21.85,22.65,22.17,21.43,14.04,25.46,21.88,20.53,15.89,9.62
2026-07-31,603290,斯达半导,80.49,1.78,83002.0,,suf,"{""suf"": {""timeframe"": ""d""}}",半导体,261.27,261.27,-0.45,2.87,7.26,7.28,9.99,8.62,8.25,9.57,7.7,8.24,11.65,13.29,24.62,18.8,21.7,15.53,15.53,13.11,15.85,13.14,13.31,9.95,7.04,8.5,6.35,7.34,5.21,4.94,3.71,2.68
2026-07-31,603316,诚邦股份,12.63,10.02,79704.0,,suf,"{""suf"": {""timeframe"": ""d""}}",基础建设,38.4,38.4,-3.56,0.95,6.57,8.79,12.83,13.7,12.83,15.04,11.64,12.35,19.08,18.37,10.69,10.13,11.24,8.63,10.29,9.5,12.67,9.82,11.48,9.74,8.39,7.6,5.46,7.52,15.76,13.14,24.47,21.38
2026-07-31,603324,盛剑科技,23.97,3.41,97156.0,,suf,"{""suf"": {""timeframe"": ""d""}}",环保设备Ⅱ,37.66,37.66,-2.92,3.38,9.47,12.35,17.31,15.98,16.27,18.69,15.85,19.11,24.86,22.86,13.68,14.56,14.52,13.35,13.18,12.68,15.31,10.93,13.89,9.55,7.88,8.18,6.38,9.22,7.93,7.22,5.97,3.38
2026-07-31,603375,盛景微,33.46,9.99,28116.0,,suf,"{""suf"": {""timeframe"": ""d""}}",半导体,35.49,22.48,-1.55,2.48,6.93,10.85,11.95,11.75,10.91,15.24,13.99,15.0,18.47,18.59,11.81,15.87,17.18,11.51,12.1,10.91,13.66,12.97,21.25,17.72,29.5,30.6,29.71,36.34,39.84,39.54,35.56,29.98
2026-07-31,603409,汇通控股,16.96,1.5,18901.0,,suf,"{""suf"": {""timeframe"": ""d""}}",汽车零部件,48.12,13.81,2.12,2.59,2.65,2.65,3.6,5.84,6.9,11.26,6.19,3.83,5.96,5.84,3.83,5.48,5.6,6.01,7.37,7.31,6.72,8.08,8.84,8.84,9.85,8.25,6.78,7.02,8.37,6.84,4.66,1.95
2026-07-31,603439,三力制药,10.28,3.63,135576.0,,suf,"{""suf"": {""timeframe"": ""d""}}",中药Ⅱ,45.15,44.58,3.31,2.43,5.06,7.88,8.85,14.01,23.05,22.57,25.78,31.61,29.47,23.74,22.67,25.68,20.72,17.9,20.14,21.69,21.3,18.39,16.44,17.61,16.05,18.87,18.97,24.12,18.39,15.95,10.89,21.98
2026-07-31,603618,杭电股份,22.39,3.85,913274.0,,suf,"{""suf"": {""timeframe"": ""d""}}",电网设备,167.87,167.87,2.5,6.48,17.11,18.4,23.49,20.68,21.04,26.44,21.26,33.41,37.11,31.76,18.58,23.89,27.42,24.16,29.61,42.56,56.81,60.43,56.28,51.14,66.23,75.3,62.84,65.07,79.14,85.71,75.52,81.82
2026-07-31,603626,科森科技,13.0,7.53,545687.0,,suf,"{""suf"": {""timeframe"": ""d""}}",消费电子,120.41,120.41,1.92,5.69,16.23,20.62,21.0,21.31,27.38,27.62,28.08,27.62,30.08,30.15,18.54,30.38,43.46,49.85,54.23,51.0,52.62,48.38,59.85,53.31,49.85,51.77,37.92,51.69,66.85,54.54,47.0,39.54
2026-07-31,603637,镇海股份,11.67,9.99,89818.0,,suf,"{""suf"": {""timeframe"": ""d""}}",专业工程,29.05,29.05,3.86,7.37,10.11,10.71,13.02,17.31,15.0,18.17,17.48,15.77,18.68,18.77,9.51,20.48,11.74,9.25,20.22,26.82,26.82,33.68,31.88,29.31,26.14,27.42,25.79,28.28,27.51,26.82,24.25,17.48
2026-07-31,603665,康隆达,21.24,5.36,27357.0,,suf,"{""suf"": {""timeframe"": ""d""}}",服装家纺,48.8,48.51,1.46,3.63,4.52,4.33,5.7,7.96,5.6,4.28,3.01,2.64,3.3,1.46,-3.95,-1.55,-1.51,-3.34,-2.54,-4.99,-6.31,-2.59,-2.26,-3.44,6.21,6.73,4.61,4.19,5.13,4.85,3.3,0.71
2026-07-31,603688,石英股份,41.98,2.84,163596.0,,suf,"{""suf"": {""timeframe"": ""d""}}",非金属材料Ⅱ,229.89,229.89,-2.62,3.53,10.79,13.32,17.79,16.41,15.77,18.41,15.27,18.01,21.92,22.68,13.03,13.94,16.13,12.67,11.24,11.65,22.82,22.7,21.72,17.29,14.46,12.03,7.15,11.05,11.62,13.36,11.93,11.67
2026-07-31,603701,德宏股份,18.1,4.81,46010.0,,suf,"{""suf"": {""timeframe"": ""d""}}",汽车零部件,60.24,60.24,3.54,5.69,8.12,10.5,11.22,13.2,11.71,10.22,6.63,7.46,9.94,10.5,4.14,5.41,6.08,5.91,6.41,7.4,8.95,6.46,7.18,6.63,17.29,14.25,12.71,11.16,10.06,9.5,8.73,7.73
