日期,信号,代码,相距SMA,现价,涨幅,止损,策略,参组,参数,名称,周期,SMA,释放类型,支撑压力价格,支撑压力趋势,支撑压力涨幅,区间K线数量,区间K线振幅
2026-09-21 00:00:00,Long,APWC,,1.33,-0.75%,1.25,mfa,参数一,"{""mfa"": {""mfa_all"": 24}}",ASIA PACIFIC WIRE & CABLE,1D,,,,,,,
2026-09-21 00:00:00,Long,APWC,,1.33,-0.75%,1.25,mfa,参数二,"{""mfa"": {""mfa_all"": 24}}",ASIA PACIFIC WIRE & CABLE,1D,,,,,,,
2026-09-21 00:00:00,Long,OWLS,,5.86,6.55%,5.3,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",OBOOK HOLDINGS INC CL A,1D,,压力释放,6.39-6.1-5.76-5.68-5.65,低-低-低-低,4.54%-5.57%-1.39%-0.53%,20.0,18.57
2026-09-21 00:00:00,Long,LTRX,,6.18,5.64%,5.44,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",LANTRONIX INC,1D,,,,,,,
2026-09-21 00:00:00,Long,XGN,,8.62,2.50%,7.94,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",EXAGEN INC,1D,,压力释放,nan-3.29-5.55-5.01-7.99,低-高-低-高,nan%-68.95%-9.73%-59.54%,20.0,17.03
2026-09-21 00:00:00,Long,PL,-37.32,17.07,3.96%,15.51,suf,参数一,"{""suf"": {""timeframe"": ""d""}}",PLANET LABS PBC,1D,200.0,,,,,,
2026-09-21 00:00:00,Long,PL,-37.32,17.07,3.96%,15.51,suf,参数二,"{""suf"": {""timeframe"": ""d""}}",PLANET LABS PBC,1D,200.0,,,,,,
2026-09-21 00:00:00,Short,CMBT,42.88,19.66,-3.10%,20.82,suf,参数一,"{""suf"": {""timeframe"": ""d""}}",CMB TECH NV,1D,200.0,,,,,,
2026-09-21 00:00:00,Short,CMBT,42.88,19.66,-3.10%,20.82,suf,参数二,"{""suf"": {""timeframe"": ""d""}}",CMB TECH NV,1D,200.0,,,,,,
2026-09-21 00:00:00,Short,VC,,91.89,-2.87%,98.32,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",VISTEON CORP,1D,,支撑释放,88.72-82.92-102.98-93.47-94.79,低-高-低-高,6.54%-24.19%-9.23%-1.41%,41.0,15.14
2026-09-21 00:00:00,Short,VC,,91.89,-2.87%,98.32,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",VISTEON CORP,1D,,支撑释放,88.72-82.92-102.98-93.47-94.79,低-高-低-高,6.54%-24.19%-9.23%-1.41%,41.0,15.14
2026-09-21 00:00:00,Long,AMD,,615.52,9.95%,555.92,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",ADVANCED MICRO DEVICES,1D,,一直亮绿,nan-266.96-584.73,低-高,nan%-119.03%,57.0,37.9
2026-09-21 00:00:00,Long,AMD,,615.52,9.95%,555.92,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",ADVANCED MICRO DEVICES,1D,,一直亮绿,nan-266.96-584.73,低-高,nan%-119.03%,57.0,37.9
2026-09-21 00:00:00,Short,XOM,,158.3,-3.20%,165.78,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",EXXONMOBIL HOLDINGS CORP,1D,,,,,,,
2026-09-21 00:00:00,Long,OUST,,38.12,8.76%,33.43,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",OUSTER INC,1D,,,,,,,
2026-09-21 00:00:00,Long,SUIG,,1.46,16.80%,1.24,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",SUI GROUP HOLDINGS LTD,1D,,压力释放,nan-1.53-1.99-1.22,低-高-低,nan%-30.07%-38.69%,19.0,34.96
2026-09-21 00:00:00,Long,EGAN,-29.15,5.77,7.65%,5.08,suf,参数一,"{""suf"": {""timeframe"": ""d""}}",EGAIN CORP,1D,200.0,,,,,,
2026-09-21 00:00:00,Long,EGAN,-29.15,5.77,7.65%,5.08,suf,参数二,"{""suf"": {""timeframe"": ""d""}}",EGAIN CORP,1D,200.0,,,,,,
2026-09-21 00:00:00,Long,PACK,-25.22,4.03,1.26%,3.73,suf,参数一,"{""suf"": {""timeframe"": ""d""}}",RANPAK HOLDINGS CORP,1D,200.0,,,,,,
2026-09-21 00:00:00,Long,PACK,-25.22,4.03,1.26%,3.73,suf,参数二,"{""suf"": {""timeframe"": ""d""}}",RANPAK HOLDINGS CORP,1D,200.0,,,,,,
2026-09-21 00:00:00,Long,XAIR,-75.99,3.13,1.29%,2.71,suf,参数一,"{""suf"": {""timeframe"": ""d""}}",BEYOND AIR INC,1D,200.0,,,,,,
2026-09-21 00:00:00,Long,XAIR,-75.99,3.13,1.29%,2.71,suf,参数二,"{""suf"": {""timeframe"": ""d""}}",BEYOND AIR INC,1D,200.0,,,,,,
2026-09-21 00:00:00,Short,NBR,,83.93,-1.58%,89.2,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",NABORS INDUSTRIES LTD,1D,,支撑释放,76.59-91.15-75.54-75.38-84.81,高-低-低-高,19.01%-17.13%-0.21%-12.51%,17.0,14.27
2026-09-21 00:00:00,Long,YSS,,9.76,14.15%,7.79,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",YORK SPACE SYSTEMS INC,1D,,,,,,,
2026-09-21 00:00:00,Long,CENT,,40.1,0.12%,38.86,mfa,参数一,"{""mfa"": {""mfa_all"": 9}}",CENTRAL GARDEN & PET CO,1D,,,,,,,
2026-09-21 00:00:00,Long,CENT,,40.1,0.12%,38.86,mfa,参数二,"{""mfa"": {""mfa_all"": 9}}",CENTRAL GARDEN & PET CO,1D,,,,,,,
2026-09-21 00:00:00,Long,PZZA,-37.88,20.29,2.58%,19.01,suf,参数一,"{""suf"": {""timeframe"": ""d""}}",PAPA JOHN'S INTL INC,1D,200.0,,,,,,
2026-09-21 00:00:00,Long,PZZA,-37.88,20.29,2.58%,19.01,suf,参数二,"{""suf"": {""timeframe"": ""d""}}",PAPA JOHN'S INTL INC,1D,200.0,,,,,,
2026-09-21 00:00:00,Short,COP,,127.53,-3.26%,134.48,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",CONOCOPHILLIPS,1D,,,,,,,
2026-09-21 00:00:00,Short,LAFA,1.34,10.16,-0.10%,10.16,suf,参数一,"{""suf"": {""timeframe"": ""d""}}",LAFAYETTE ACQUISITION CORP,1D,200.0,,,,,,
2026-09-21 00:00:00,Short,LAFA,1.34,10.16,-0.10%,10.16,suf,参数二,"{""suf"": {""timeframe"": ""d""}}",LAFAYETTE ACQUISITION CORP,1D,200.0,,,,,,
2026-09-21 00:00:00,Long,KBDC,,13.09,0.15%,12.8,mfa,参数一,"{""mfa"": {""mfa_all"": 10}}",KAYNE ANDERSON BDC INC,1D,,,,,,,
2026-09-21 00:00:00,Long,KBDC,,13.09,0.15%,12.8,mfa,参数二,"{""mfa"": {""mfa_all"": 10}}",KAYNE ANDERSON BDC INC,1D,,,,,,,
2026-09-21 00:00:00,Long,ZION,,64.98,-0.38%,62.86,mfa,参数一,"{""mfa"": {""mfa_all"": 19}}",ZIONS BANCORP NA,1D,,,,,,,
2026-09-21 00:00:00,Short,ZION,,64.98,-0.38%,67.04,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",ZIONS BANCORP NA,1D,,支撑释放,nan-56.54-51.95-58.6-67.3,低-低-高-高,nan%-8.12%-12.79%-14.85%,43.0,7.86
2026-09-21 00:00:00,Long,ZION,,64.98,-0.38%,62.86,mfa,参数二,"{""mfa"": {""mfa_all"": 19}}",ZIONS BANCORP NA,1D,,,,,,,
2026-09-21 00:00:00,Short,TVRD,,1.61,-1.23%,1.79,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",TVARDI THERAPEUTICS INC,1D,,支撑释放,nan-3.5-2.75-1.5-1.7,低-低-低-高,nan%-21.43%-45.45%-13.33%,29.0,20.0
2026-09-21 00:00:00,Long,SYK,,274.19,-0.34%,262.54,mfa,参数一,"{""mfa"": {""mfa_all"": 12}}",STRYKER CORP,1D,,,,,,,
2026-09-21 00:00:00,Long,SYK,,274.19,-0.34%,262.54,mfa,参数二,"{""mfa"": {""mfa_all"": 12}}",STRYKER CORP,1D,,,,,,,
2026-09-21 00:00:00,Long,OMH,,2.34,-2.09%,0.98,mfa,参数一,"{""mfa"": {""mfa_all"": 109}}",OHMYHOME LTD-A,1D,,,,,,,
2026-09-21 00:00:00,Long,OMH,,2.34,-2.09%,0.98,mfa,参数二,"{""mfa"": {""mfa_all"": 109}}",OHMYHOME LTD-A,1D,,,,,,,
2026-09-21 00:00:00,Short,VRSK,,172.02,-1.93%,181.54,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",VERISK ANALYTICS INC,1D,,一直亮红,163.3-160.83-155.1-167.73-173.97,低-低-高-高,1.51%-3.56%-8.14%-3.72%,24.0,13.05
2026-09-21 00:00:00,Short,VRSK,,172.02,-1.93%,181.54,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",VERISK ANALYTICS INC,1D,,一直亮红,163.3-160.83-155.1-167.73-173.97,低-低-高-高,1.51%-3.56%-8.14%-3.72%,24.0,13.05
2026-09-21 00:00:00,Short,BAFN,35.53,9.06,-1.95%,10.03,suf,参数一,"{""suf"": {""timeframe"": ""d""}}",BAYFIRST FINANCIAL CORP,1D,200.0,,,,,,
2026-09-21 00:00:00,Short,BAFN,35.53,9.06,-1.95%,10.03,suf,参数二,"{""suf"": {""timeframe"": ""d""}}",BAYFIRST FINANCIAL CORP,1D,200.0,,,,,,
2026-09-21 00:00:00,Long,RGNT,,2.23,23.20%,1.66,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",REGENTIS BIOMATERIALS LTD/IS,1D,,,,,,,
2026-09-21 00:00:00,Long,RGNT,,2.23,23.20%,1.66,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",REGENTIS BIOMATERIALS LTD/IS,1D,,,,,,,
2026-09-21 00:00:00,Long,MAYS,-0.34,40.85,4.74%,38.36,suf,参数一,"{""suf"": {""timeframe"": ""d""}}",MAYS (J.W.) INC,1D,200.0,,,,,,
2026-09-21 00:00:00,Long,MAYS,-0.34,40.85,4.74%,38.36,suf,参数二,"{""suf"": {""timeframe"": ""d""}}",MAYS (J.W.) INC,1D,200.0,,,,,,
2026-09-21 00:00:00,Long,VRSN,,308.18,1.67%,294.47,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",VERISIGN INC,1D,,压力释放,nan-253.27-280.96-311.57-302.11,低-高-高-低,nan%-10.93%-10.89%-3.03%,34.0,11.56
2026-09-21 00:00:00,Long,TDWD,,10.13,0.20%,10.12,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",TAILWIND 2.0 ACQUISITIO-CL A,1D,,一直释放,nan-9.95-10.14-10.06,低-高-低,nan%-1.91%-0.79%,55.0,0.3
2026-09-21 00:00:00,Long,TDWD,,10.13,0.20%,10.12,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",TAILWIND 2.0 ACQUISITIO-CL A,1D,,一直释放,nan-9.95-10.14-10.06,低-高-低,nan%-1.91%-0.79%,55.0,0.3
2026-09-21 00:00:00,Short,PSX,47.83,261.75,-4.17%,284.28,suf,参数一,"{""suf"": {""timeframe"": ""d""}}",PHILLIPS 66,1D,200.0,,,,,,
2026-09-21 00:00:00,Short,PSX,47.83,261.75,-4.17%,284.28,suf,参数二,"{""suf"": {""timeframe"": ""d""}}",PHILLIPS 66,1D,200.0,,,,,,
2026-09-21 00:00:00,Short,INFU,32.33,12.8,-0.39%,13.37,suf,参数一,"{""suf"": {""timeframe"": ""d""}}",INFUSYSTEM HOLDINGS INC,1D,200.0,,,,,,
2026-09-21 00:00:00,Short,INFU,32.33,12.8,-0.39%,13.37,suf,参数二,"{""suf"": {""timeframe"": ""d""}}",INFUSYSTEM HOLDINGS INC,1D,200.0,,,,,,
2026-09-21 00:00:00,Long,DCO,,168.09,1.11%,158.09,mfa,参数一,"{""mfa"": {""mfa_all"": 13}}",DUCOMMUN INC,1D,,,,,,,
2026-09-21 00:00:00,Long,DCO,,168.09,1.11%,158.09,mfa,参数二,"{""mfa"": {""mfa_all"": 13}}",DUCOMMUN INC,1D,,,,,,,
2026-09-21 00:00:00,Long,AKAM,,117.41,12.33%,99.98,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",AKAMAI TECHNOLOGIES INC,1D,,,,,,,
2026-09-21 00:00:00,Short,BLUW,,10.36,-0.10%,10.38,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",BLUE WATER ACQUISITION C-A,1D,,,,,,,
2026-09-21 00:00:00,Long,SARO,-17.34,22.88,2.60%,21.59,suf,参数一,"{""suf"": {""timeframe"": ""d""}}",STANDARDAERO INC,1D,200.0,,,,,,
2026-09-21 00:00:00,Long,SARO,-17.34,22.88,2.60%,21.59,suf,参数二,"{""suf"": {""timeframe"": ""d""}}",STANDARDAERO INC,1D,200.0,,,,,,
2026-09-21 00:00:00,Short,AMPY,,4.31,-4.22%,4.63,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",AMPLIFY ENERGY CORP,1D,,,,,,,
2026-09-21 00:00:00,Short,AM,,21.04,-0.71%,21.68,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",ANTERO MIDSTREAM CORP,1D,,一直亮红,nan-16.57-19.98-20.61-21.09,低-高-高-高,nan%-20.58%-3.20%-2.31%,36.0,9.98
2026-09-21 00:00:00,Short,VET,,11.91,-4.87%,12.83,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",VERMILION ENERGY INC,1D,,,,,,,
2026-09-21 00:00:00,Short,CHRD,,139.43,-3.50%,148.27,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",CHORD ENERGY CORP,1D,,,,,,,
2026-09-21 00:00:00,Short,WD,,38.38,1.62%,40.32,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",WALKER & DUNLOP INC,1D,,支撑释放,56.02-40.26-41.29-46.09-38.84,低-高-高-低,28.12%-2.55%-11.63%-15.73%,23.0,11.03
2026-09-21 00:00:00,Long,QDEL,-42.15,10.86,2.26%,9.56,suf,参数一,"{""suf"": {""timeframe"": ""d""}}",QUIDELORTHO CORP,1D,200.0,,,,,,
2026-09-21 00:00:00,Long,QDEL,-42.15,10.86,2.26%,9.56,suf,参数二,"{""suf"": {""timeframe"": ""d""}}",QUIDELORTHO CORP,1D,200.0,,,,,,
2026-09-21 00:00:00,Long,TAOX,,4.8,5.03%,4.29,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",TAO SYNERGIES INC,1D,,压力释放,5.91-7.15-6.9-4.19-4.48,高-低-低-高,20.98%-3.50%-39.29%-6.95%,16.0,24.44
2026-09-21 00:00:00,Long,RMBS,,96.96,10.68%,83.54,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",RAMBUS INC,1D,,,,,,,
2026-09-21 00:00:00,Long,RMBS,,96.96,10.68%,83.54,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",RAMBUS INC,1D,,,,,,,
2026-09-21 00:00:00,Short,FTH,,33.29,-3.51%,38.09,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",FAETH THERAPEUTICS INC,1D,,,,,,,
2026-09-21 00:00:00,Long,NEWT,-8.73,11.64,0.69%,11.24,suf,参数一,"{""suf"": {""timeframe"": ""d""}}",NEWTEKONE INC,1D,200.0,,,,,,
2026-09-21 00:00:00,Long,NEWT,-8.73,11.64,0.69%,11.24,suf,参数二,"{""suf"": {""timeframe"": ""d""}}",NEWTEKONE INC,1D,200.0,,,,,,
2026-09-21 00:00:00,Long,AXON,,452.06,0.96%,416.19,mfa,参数一,"{""mfa"": {""mfa_all"": 9}}",AXON ENTERPRISE INC,1D,,,,,,,
2026-09-21 00:00:00,Long,AXON,,452.06,0.96%,416.19,mfa,参数二,"{""mfa"": {""mfa_all"": 9}}",AXON ENTERPRISE INC,1D,,,,,,,
2026-09-21 00:00:00,Short,NEXM,,2.16,-3.14%,2.39,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",NEXMETALS MINING CORP,1D,,,,,,,
2026-09-21 00:00:00,Long,SMPL,,9.96,-1.68%,9.42,mfa,参数一,"{""mfa"": {""mfa_all"": 7}}",SIMPLY GOOD FOODS CO/THE,1D,,,,,,,
2026-09-21 00:00:00,Long,SMPL,,9.96,-1.68%,9.42,mfa,参数二,"{""mfa"": {""mfa_all"": 7}}",SIMPLY GOOD FOODS CO/THE,1D,,,,,,,
2026-09-21 00:00:00,Long,ESAB,-32.94,67.01,3.19%,61.88,suf,参数一,"{""suf"": {""timeframe"": ""d""}}",ESAB CORP,1D,200.0,,,,,,
2026-09-21 00:00:00,Long,ESAB,-32.94,67.01,3.19%,61.88,suf,参数二,"{""suf"": {""timeframe"": ""d""}}",ESAB CORP,1D,200.0,,,,,,
2026-09-21 00:00:00,Long,PINS,,19.36,4.09%,17.79,mfa,参数一,"{""mfa"": {""mfa_all"": 15}}",PINTEREST INC- CLASS A,1D,,,,,,,
2026-09-21 00:00:00,Long,PINS,,19.36,4.09%,17.79,mfa,参数二,"{""mfa"": {""mfa_all"": 15}}",PINTEREST INC- CLASS A,1D,,,,,,,
2026-09-21 00:00:00,Long,BIPC,,36.15,-0.66%,35.12,mfa,参数一,"{""mfa"": {""mfa_all"": 14}}",BROOKFIELD INFRASTRUCTURE-A,1D,,,,,,,
2026-09-21 00:00:00,Long,BIPC,,36.15,-0.66%,35.12,mfa,参数二,"{""mfa"": {""mfa_all"": 14}}",BROOKFIELD INFRASTRUCTURE-A,1D,,,,,,,
2026-09-21 00:00:00,Long,ONCY,,0.77,0.00%,0.72,mfa,参数一,"{""mfa"": {""mfa_all"": 7}}",ONCOLYTICS BIOTECH INC,1D,,,,,,,
2026-09-21 00:00:00,Long,ONCY,,0.77,0.00%,0.72,mfa,参数二,"{""mfa"": {""mfa_all"": 7}}",ONCOLYTICS BIOTECH INC,1D,,,,,,,
2026-09-21 00:00:00,Long,RAL,,68.91,1.40%,65.52,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",RALLIANT CORP,1D,,,,,,,
2026-09-21 00:00:00,Short,DORM,,120.42,-1.65%,126.18,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",DORMAN PRODUCTS INC,1D,,支撑释放,98.45-99.19-105.25-118.96-123.2,高-高-高-高,0.75%-6.11%-13.03%-3.56%,34.0,26.11
2026-09-21 00:00:00,Short,DORM,,120.42,-1.65%,126.18,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",DORMAN PRODUCTS INC,1D,,支撑释放,121.19-98.45-105.25-118.96-123.2,低-高-高-高,18.76%-6.91%-13.03%-3.56%,34.0,26.11
2026-09-21 00:00:00,Short,CWH,,5.48,-2.14%,6.1,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",CAMPING WORLD HOLDINGS INC-A,1D,,一直亮红,9.53-5.7-6.46-6.33-5.49,低-高-低-低,40.22%-13.33%-2.01%-13.35%,40.0,28.53
2026-09-21 00:00:00,Short,EOG,,141.38,-1.98%,147.18,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",EOG RESOURCES INC,1D,,,,,,,
2026-09-21 00:00:00,Short,LODE,,2.62,-1.13%,3.01,sqz,参数二,"{""sqz"": {""bb_length"": 20, ""bb_mult"": 1.8, ""kc_length"": 20, ""kc_mult"": 1.5, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",COMSTOCK INC,1D,,一直亮红,nan-2.35-2.61-2.75-2.63,低-高-高-低,nan%-11.06%-5.36%-4.36%,35.0,41.06
2026-09-21 00:00:00,Long,LOBO,,0.7,32.08%,0.59,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",LOBO TECHNOLOGIES LTD-A,1D,,,,,,,
